time(ns),loop_time(hz),system_state,delta_time(s),sd_capacity(bytes),r_voltage,f_voltage,clockspeed(hz),internal_temp(°C),bmp_pres(atm),bmp_temp(°C),bmi_temp(°C),rax(m/s^2),ray(m/s^2),raz(m/s^2),wfax(m/s^2),wfay(m/s^2),wfaz(m/s^2),velx(m/s),vely(m/s),velz(m/s),posx(m),posy(m),posz(m),rgx(rad/s),rgy(rad/s),rgz(rad/s),ori_x(deg),ori_y(deg),ori_z(deg),q_w,q_x,q_y,q_z,rmagx(uT),rmagy(uT),rmagz(uT),fmagx(uT),fmagy(uT),fmagz(uT),rTDS,fTDS,r_ext_pres,f_ext_pres,r_ext_temp,f_ext_temp,dive_limit,dive_homed,dive_current_position,dive_current_position_mm,dive_target_position,dive_target_position_mm,dive_speed,dive_acceleration,dive_maxspeed,pitch_limit,pitch_homed,pitch_current_position,pitch_current_position_mm,pitch_target_position,pitch_target_position_mm,pitch_speed,pitch_acceleration,pitch_maxspeed,cap_time(ms),save_time(ms),fifo_length(bytes)
18022079994,61428,3,1.6279e-05,936695,4.795983817,4.816803215,528000000,35.39603806,0.800607642,21.1695994,29.5,0.98581255,-1.118690744,-9.208099737,0.93329063,-7.358944479,15.46223212,-1.471135137,-1.408305102,64.13755353,3.526995036,-14.88575951,223.74136,-0.175158786,-0.01522842,-0.010325391,29.21247384,295.6493857,194.4820273,-0.462943947,0.858203549,-0.205520919,-0.083250956,162.8086706,-423.3365332,-263.600199,161.9012538,-421.6351311,-260.7370513,4.73868104,5.480151647,3.427906994,3.516746827,36.4660983,33.17386207,false,false,18127,40.30872368,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18026833314,63175,3,1.5829e-05,936695,4.795983817,4.816739749,528000000,35.39603806,0.800607642,21.1695994,29.5,0.195725989,-1.133055954,-9.771036411,-0.324950694,-7.517101394,16.14549647,-1.469712187,-1.444897155,64.2119904,3.520059435,-14.89249939,224.0442253,-0.167035897,0.041099156,0.005920388,29.21330164,295.6049949,194.4481464,-0.462991102,0.859124459,-0.210794954,-0.055766399,162.8086706,-423.3365332,-263.600199,161.9012538,-421.6351311,-260.7370513,5.918234401,5.479689222,3.501074694,3.51658753,31.59016297,33.17646623,false,false,18139,40.33540789,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18030972863,62735,3,1.594e-05,936695,4.795983817,4.816739749,528000000,35.39603806,0.800607642,21.1695994,29.5,-0.379780245,-0.552162767,-10.50455996,-1.670342425,-8.101345263,16.31595953,-1.472012157,-1.478128664,64.28096392,3.514026158,-14.89850215,224.3078513,-0.182615864,-0.023351309,0.011513197,29.21579308,295.5657955,194.41615,-0.462971249,0.859012259,-0.216344207,-0.030834171,162.8086706,-423.3365332,-263.600199,161.9012538,-421.6351311,-260.7370513,5.918234401,5.479689222,3.501074694,3.51658753,31.59016297,33.17646623,false,false,18151,40.36209211,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18035112647,55691,3,1.7956e-05,936695,4.834661106,4.816735457,528000000,35.39603806,0.800607642,21.1695994,29.5,0.347458522,0.079008656,-10.40579914,-2.05291426,-8.521276419,15.42619942,-1.478344939,-1.511564457,64.3422615,3.507961549,-14.90465298,224.572221,-0.103517567,-0.027346172,-0.004066771,29.24438063,295.5177031,194.3655889,-0.472687696,0.851249596,-0.22784453,0.005228446,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,4.738296083,5.479230608,3.457174074,3.516474066,36.17439065,33.1786039,false,false,18164,40.391,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18039109568,62449,3,1.6013e-05,936695,4.834661106,4.816735457,528000000,35.39603806,0.800607642,21.1695994,29.5,0.836773494,-1.457171009,-10.63294902,-1.669933611,-8.172066265,16.61177757,-1.485387982,-1.538193072,64.40616517,3.502083662,-14.91070491,224.8274232,-0.086605978,0.035506347,0.00858363,29.26375271,295.4839151,194.3291885,-0.478142755,0.845507989,-0.235686327,0.030784776,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,4.738296083,5.479230608,3.457174074,3.516474066,36.17439065,33.1786039,false,false,18176,40.41768421,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18043858721,63331,3,1.579e-05,936695,4.89267704,4.816878044,528000000,35.39603806,0.800607642,21.1695994,29.5,0.26126726,0.344765045,-10.66167944,-3.323555919,-8.633750598,15.1235352,-1.497527221,-1.578627382,64.47785525,3.495050849,-14.91806163,225.131286,-0.043594614,0.027383458,0.024829408,29.28200769,295.4433382,194.3053259,-0.481990498,0.841858252,-0.236240803,0.056125995,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,4.738189296,5.476979432,3.537658544,3.516416167,31.04883759,33.17991942,false,false,18189,40.44659211,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18048004132,63059,3,1.5858e-05,936695,4.89267704,4.816878044,528000000,35.39603806,0.800607642,21.1695994,29.5,0.620397515,-2.008435951,-9.583390853,-2.724248586,-7.026750809,16.08848507,-1.511856806,-1.610058081,64.5437582,3.488863541,-14.92462254,225.3963916,-0.015896894,-0.044390923,-0.053336754,29.34376012,295.4028535,194.2476463,-0.501711493,0.823129651,-0.248454421,0.094939755,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,4.738189296,5.476979432,3.537658544,3.516416167,31.04883759,33.17991942,false,false,18201,40.47327632,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18052124632,62472,3,1.6007e-05,936695,4.89267704,4.816878044,528000000,35.39603806,0.800607642,21.1695994,29.5,0.887949555,0.678756182,-9.666888638,-3.972861443,-8.149792008,13.34135014,-1.527891513,-1.640023937,64.60134706,3.482652579,-14.93126572,225.6601916,0.043360249,0.039767535,0.024563084,29.39653433,295.357104,194.2083588,-0.516125327,0.808695534,-0.250236715,0.130413829,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,4.738189296,5.476979432,3.537658544,3.516416167,31.04883759,33.17991942,false,false,18214,40.50218421,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18056869092,63083,3,1.5852e-05,936695,4.834661106,4.817020401,528000000,35.39603806,0.800607642,21.1695994,29.5,0.370801988,-2.388216195,-10.47852301,-4.739663641,-7.505423761,15.87648544,-1.551354604,-1.67665714,64.67146921,3.475397371,-14.93908683,225.9646371,0.052415273,0.027117134,-0.056798969,29.46831673,295.324934,194.1632732,-0.537639169,0.786859276,-0.254579752,0.16427341,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,5.917825956,5.476526201,3.479124384,3.516391753,35.69137425,33.18049804,false,false,18226,40.52886842,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18061014869,62849,3,1.5911e-05,936695,4.834661106,4.817020401,528000000,35.39603806,0.800607642,21.1695994,29.5,0.087089087,-0.988506027,-9.944316759,-5.607980268,-7.236265457,13.81414114,-1.572618917,-1.709222519,64.73239515,3.468976292,-14.94605083,226.2305355,0.055611163,-0.044657248,0.01737233,29.53164684,295.2778204,194.123892,-0.55259885,0.768766401,-0.251210835,0.201310326,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,5.917825956,5.476526201,3.479124384,3.516391753,35.69137425,33.18049804,false,false,18238,40.55555263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18065151774,63155,3,1.5834e-05,936695,4.853999751,4.817103356,528000000,35.39603806,0.800607642,21.1695994,29.5,0.044891282,-1.948281633,-10.29087746,-6.272458209,-7.04287096,14.36217953,-1.595174946,-1.737607334,64.79117501,3.462475978,-14.9531266,226.4962454,-0.015364245,-0.0089698,-0.003134636,29.58109337,295.230415,194.084756,-0.560491371,0.754315742,-0.247158949,0.236155961,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,7.095565593,5.479655351,3.501074694,3.51631189,30.7795615,33.18066501,false,false,18251,40.58446053,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18069150325,62243,3,1.6066000000000002e-05,936695,4.853999751,4.817103356,528000000,35.39603806,0.800607642,21.1695994,29.5,0.16250644,-0.235230317,-10.97771407,-7.158509815,-7.884763584,12.48571455,-1.620620222,-1.765549817,64.84107311,3.456094692,-14.9600764,226.7533093,0.011268178,0.011537166,-0.005531554,29.62009541,295.1906922,194.0563034,-0.565551829,0.743367029,-0.241218432,0.263382339,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,7.095565593,5.479655351,3.501074694,3.51631189,30.7795615,33.18066501,false,false,18263,40.61114474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18073898056,63467,3,1.5756e-05,936695,4.853999751,4.817215422,528000000,35.39603806,0.800607642,21.1695994,29.5,0.876277822,-1.593640506,-10.56022515,-6.856177596,-7.496659306,13.21514182,-1.65267456,-1.798177862,64.90300123,3.448370756,-14.96848447,227.0590788,0.006074856,-0.00137956,-0.017649307,29.67970892,295.1481971,194.0052098,-0.573362594,0.724101125,-0.238620926,0.299988252,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,3.556541643,5.479188813,3.493757924,3.516254498,35.30772102,33.18024883,false,false,18276,40.64005263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18078037327,63597,3,1.5724e-05,936695,4.853999751,4.817215422,528000000,35.39603806,0.800607642,21.1695994,29.5,0.957082129,1.164479852,-9.528623489,-6.24070155,-7.354005895,10.00379866,-1.681493807,-1.828412931,64.94866313,3.441522771,-14.97593107,227.3254927,0.022853283,0.023388594,0.046135347,29.72302602,295.1070785,193.9778033,-0.577555743,0.712267335,-0.22875696,0.326764227,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,3.556541643,5.479188813,3.493757924,3.516254498,35.30772102,33.18024883,false,false,18288,40.66673684,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18082183066,62367,3,1.6034e-05,936695,4.853999751,4.817215422,528000000,35.39603806,0.800607642,21.1695994,29.5,0.730830069,-2.229301058,-9.93803198,-7.353942006,-6.521382007,12.57407864,-1.715253226,-1.854661395,64.99606174,3.434537698,-14.98350651,227.5925107,0.075319157,-0.034004278,-0.044548055,29.80050725,295.0697374,193.9257644,-0.588934122,0.687461528,-0.22149851,0.362617785,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,3.556541643,5.479188813,3.493757924,3.516254498,35.30772102,33.18024883,false,false,18301,40.69564474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18086922928,63099,3,1.5848e-05,936695,4.834661106,4.81729703,528000000,35.39603806,0.800607642,21.1695994,29.5,1.019032098,1.063025555,-9.237727983,-6.328898059,-6.805629038,8.742296137,-1.749697237,-1.885020157,65.04501631,3.426375339,-14.99231242,227.8984952,0.11580044,0.011270842,0.058119938,29.88382199,295.0163208,193.8799311,-0.598099986,0.663509733,-0.203076896,0.400987549,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,7.094977924,5.478727038,3.515708234,3.516219822,34.54745704,33.18550779,false,false,18313,40.72232895,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18091063037,63455,3,1.5759e-05,936695,4.834661106,4.81729703,528000000,35.39603806,0.800607642,21.1695994,29.5,-1.018134273,-2.434903129,-10.29895789,-9.295423103,-5.101993131,10.5802314,-1.784013684,-1.909274675,65.08614923,3.419121928,-15.00010653,228.1655278,0.112737712,0.012602463,-0.070115181,29.96736093,294.9836532,193.8362918,-0.609674044,0.637742475,-0.188502575,0.431333833,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,7.094977924,5.478727038,3.515708234,3.516219822,34.54745704,33.18550779,false,false,18325,40.74901316,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18095197198,63247,3,1.5811e-05,936695,4.853999751,4.817378976,528000000,35.39603806,0.800640505,21.17156071,29.5,0.451606296,0.553958418,-9.704597314,-7.089973952,-6.317773335,7.68328668,-1.817408641,-1.934688855,65.12605079,3.41171415,-15.00800636,228.4329475,0.122991195,-0.022685498,0.062114801,30.04356275,294.9370837,193.796916,-0.61516486,0.616654607,-0.167137133,0.461924744,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,7.094529008,5.483625712,3.501074694,3.516196092,34.2646858,33.1892077,false,false,18336,40.77347368,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18099205876,62177,3,1.6083e-05,936695,4.853999751,4.817378976,528000000,35.39603806,0.800640505,21.17156071,29.5,-0.900519114,-3.052607167,-9.780912493,-9.20790298,-4.58300733,9.728008916,-1.847193782,-1.95887733,65.15879995,3.404428265,-15.01575379,228.691933,0.091964421,0.001416845,-0.076640125,30.11775982,294.8993247,193.7620663,-0.621361774,0.595953633,-0.146238582,0.487199231,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,7.094529008,5.483625712,3.501074694,3.516196092,34.2646858,33.1892077,false,false,18348,40.80015789,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18103956191,62849,3,1.5911e-05,936695,4.815322462,4.817431283,528000000,35.39603806,0.800640505,21.17156071,29.5,0.275632471,-0.140060799,-10.31152745,-7.630972169,-6.287738531,6.864426937,-1.887354034,-1.986110672,65.20144644,3.395609327,-15.02505913,228.999345,0.098888852,-0.007371855,0.055456695,30.19685878,294.849142,193.7174241,-0.622353477,0.575435451,-0.120677184,0.516708049,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,3.55583161,5.48314616,3.515708234,3.51617247,33.88955588,33.19189506,false,false,18360,40.82684211,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18108092717,63171,3,1.583e-05,936695,4.815322462,4.817431283,528000000,35.39603806,0.800640505,21.17156071,29.5,-0.237923794,-1.293766743,-10.48929692,-8.408679735,-5.767873994,7.016961992,-1.916054454,-2.011705169,65.22977274,3.387808131,-15.0332611,229.2667614,0.088369044,0.030313024,-0.033495599,30.25994292,294.8134788,193.6872934,-0.624344101,0.559445709,-0.099078693,0.536095471,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,3.55583161,5.48314616,3.515708234,3.51617247,33.88955588,33.19189506,false,false,18372,40.85352632,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18112231312,61686,3,1.6211e-05,936695,4.815322462,4.817431283,528000000,35.39603806,0.800640505,21.17156071,29.5,0.404021537,-0.241515096,-10.31422092,-7.26764396,-6.320550005,6.086726909,-1.950739353,-2.034114745,65.26188991,3.379866893,-15.04156285,229.5344381,0.077183426,-0.03853179,0.049331238,30.32793099,294.7711309,193.6403591,-0.620555572,0.542936331,-0.07713675,0.560518372,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,3.55583161,5.48314616,3.515708234,3.51617247,33.88955588,33.19189506,false,false,18385,40.88243421,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18116978952,63536,3,1.5739e-05,936695,4.737967884,4.817307808,528000000,35.39603806,0.800640505,21.17156071,29.5,0.071826051,-0.594360572,-9.704597314,-6.897501298,-5.682396073,5.976032681,-1.981770029,-2.062817484,65.2896795,3.370591382,-15.05122675,229.8421162,0.069593186,0.027916106,-0.04108584,30.40483629,294.7225493,193.5977242,-0.617626331,0.52603061,-0.04779761,0.582704815,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,5.916529235,5.480884824,3.515708234,3.516171065,33.42359896,33.19330183,false,false,18397,40.90911842,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18121116320,63371,3,1.578e-05,936695,4.737967884,4.817307808,528000000,35.39603806,0.800640505,21.17156071,29.5,0.480336716,-1.177049411,-10.28997963,-7.361173268,-6.18783016,5.930454062,-2.015733012,-2.085588876,65.31620981,3.362386106,-15.05973626,230.1099449,0.056942785,-0.008170828,0.00858363,30.47651564,294.6852939,193.5472407,-0.612442559,0.509826806,-0.025193545,0.603619106,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,5.916529235,5.480884824,3.515708234,3.516171065,33.42359896,33.19330183,false,false,18409,40.93580263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18125260107,63135,3,1.5839e-05,936695,4.815322462,4.817184097,528000000,35.39603806,0.800640505,21.17156071,29.5,0.674267054,-0.016160861,-9.965864575,-5.9868942,-6.589873796,5.278364489,-2.041433476,-2.112271407,65.33841004,3.354041476,-15.06836686,230.3784186,0.067862078,0.011270842,0.013776953,30.5312299,294.6414892,193.520028,-0.607567568,0.501361039,0.001547415,0.616032763,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,2.372414267,5.476818927,3.501074694,3.516147396,33.5165332,33.19414385,false,false,18422,40.96471053,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18129253115,61587,3,1.6237e-05,936695,4.815322462,4.817184097,528000000,35.39603806,0.800640505,21.17156071,29.5,0.811634376,-1.959953366,-10.20289054,-7.38441812,-6.341427299,6.08416087,-2.072227487,-2.133322382,65.3607541,3.345891394,-15.0767787,230.6372262,0.038699575,-0.027479335,0.000993389,30.60149739,294.6049815,193.4678318,-0.599905585,0.487843054,0.024655028,0.633651776,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,2.372414267,5.476818927,3.501074694,3.516147396,33.5165332,33.19414385,false,false,18434,40.99139474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18134002981,63560,3,1.5733e-05,936695,4.602597373,4.816853758,528000000,35.39603806,0.800640505,21.17156071,29.5,0.330399835,0.443525865,-9.242217111,-4.717439936,-6.287618687,4.914050326,-2.099315379,-2.164173003,65.38461414,3.336043115,-15.08691878,230.94551,0.052415273,0.016064678,0.020834545,30.66276215,294.5522676,193.4322228,-0.590712156,0.481514617,0.055745074,0.645054501,162.1217352,-422.5764929,-262.4601843,161.9642773,-421.7828006,-260.9933186,5.916387366,5.472751913,3.515708234,3.516123722,33.23810901,33.19470297,false,false,18447,41.02030263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18138149382,62782,3,1.5928e-05,936695,4.602597373,4.816853758,528000000,35.39603806,0.800640505,21.17156071,29.5,-0.114921682,-2.513911785,-10.37976219,-7.611121014,-5.910577061,5.201249262,-2.128507972,-2.188376909,65.40549342,3.327341269,-15.0958796,231.2146294,0.018858419,-0.006706044,-0.041618488,30.73108337,294.5162539,193.3804742,-0.581470095,0.471271172,0.079279041,0.658415404,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,5.916387366,5.472751913,3.515708234,3.516123722,33.23810901,33.19470297,false,false,18458,41.04476316,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18142275181,62293,3,1.6053e-05,936695,4.602597373,4.816853758,528000000,35.39603806,0.800640505,21.17156071,29.5,0.166097743,0.333991137,-9.453206136,-4.379431854,-6.631371114,4.673495607,-2.149705137,-2.2164093,65.42497039,3.318584003,-15.10489194,231.4821831,0.081844101,0.022989108,-0.010192228,30.7902219,294.4716945,193.3485836,-0.574141507,0.466095421,0.10793663,0.664429284,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,5.916387366,5.472751913,3.515708234,3.516123722,33.23810901,33.19470297,false,false,18471,41.07367105,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18147023412,63271,3,1.5805e-05,936695,4.815322462,4.816528077,528000000,35.39603806,0.800640505,21.17156071,29.5,0.151732533,-1.010053842,-10.17864925,-5.547014401,-6.870475823,4.64168434,-2.178260727,-2.247314991,65.44780522,3.308380247,-15.11541969,231.7906588,0.060671324,0.001416845,-0.009126932,30.88043408,294.4347835,193.2854755,-0.565049784,0.45336898,0.137105414,0.675557115,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,8.269365013,5.477642306,3.493757924,3.516089339,33.42359896,33.19511395,false,false,18483,41.10035526,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18151161274,63597,3,1.5724e-05,936695,4.815322462,4.816528077,528000000,35.39603806,0.800640505,21.17156071,29.5,-0.170586871,-0.040402154,-9.65611473,-4.053998673,-6.955308292,4.471702855,-2.195655289,-2.277545187,65.46660584,3.299403428,-15.12470498,232.0591515,0.136307406,-0.003243829,0.02176668,30.94662169,294.3886333,193.2589297,-0.560398202,0.448740646,0.169863117,0.675079409,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,8.269365013,5.477642306,3.493757924,3.516089339,33.42359896,33.19511395,false,false,18495,41.12703947,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18155298520,63516,3,1.5744e-05,936695,4.873338395,4.816611743,528000000,35.39603806,0.800640505,21.17156071,29.5,0.135571671,-2.59920522,-9.879673314,-6.149702599,-6.735745732,5.202906228,-2.220845072,-2.304768649,65.48652086,3.290339058,-15.13411098,232.3278064,0.075185995,-0.018690635,-0.043749082,31.03591729,294.3505364,193.1974187,-0.550849692,0.439933708,0.199602078,0.680574727,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,4.736911777,5.480728352,3.501074694,3.516033146,33.33079124,33.19566189,false,false,18508,41.15594737,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18159298545,61992,3,1.6131e-05,936695,4.873338395,4.816611743,528000000,35.39603806,0.800640505,21.17156071,29.5,-0.36631286,-0.430956306,-10.0296102,-3.770131277,-7.60299768,4.431230623,-2.233923362,-2.336865488,65.50684366,3.281496261,-15.14332262,232.5876589,0.138438,0.032709942,-0.01405393,31.1002996,294.308151,193.175694,-0.548406723,0.436530898,0.230777343,0.67485751,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,4.736911777,5.480728352,3.501074694,3.516033146,33.33079124,33.19566189,false,false,18520,41.18263158,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18164048606,63175,3,1.5829e-05,936695,4.834661106,4.816724003,528000000,35.39603806,0.800640505,21.17156071,29.5,0.394145455,-2.630629117,-10.22174488,-5.564571583,-7.819932714,5.396985261,-2.258942668,-2.372159028,65.53031127,3.270900382,-15.15443377,232.8966371,0.072789077,-0.026946686,-0.016850334,31.19851058,294.267792,193.1100512,-0.539116617,0.429761535,0.262605025,0.675053255,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,5.916263287,5.480265536,3.523025004,3.516021186,33.23810901,33.19592848,false,false,18533,41.21153947,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18168192043,62857,3,1.5909e-05,936695,4.834661106,4.816724003,528000000,35.39603806,0.800640505,21.17156071,29.5,0.0700304,-0.689530089,-10.47582954,-3.373332274,-8.765662003,5.115321532,-2.271138695,-2.406565861,65.55253508,3.261592357,-15.16425414,233.1658417,0.134576299,0.016331002,0.026693678,31.26078533,294.2214455,193.087976,-0.535904397,0.430160685,0.292807693,0.66485481,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,5.916263287,5.480265536,3.523025004,3.516021186,33.23810901,33.19592848,false,false,18545,41.23822368,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18172313840,62250,3,1.6064e-05,936695,4.834661106,4.816724003,528000000,35.39603806,0.800603941,21.17268145,29.5,0.709282254,0.060154318,-10.49378605,-2.383718209,-9.468867339,5.896937247,-2.288076728,-2.440665627,65.57422981,3.252257861,-15.17418473,233.4342165,0.111006604,-0.011633043,0.028424786,31.34797014,294.1881491,193.0282106,-0.528464455,0.426505725,0.31852053,0.66133415,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,5.916263287,5.480265536,3.523025004,3.516021186,33.23810901,33.19592848,false,false,18556,41.26268421,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18177057335,62940,3,1.5888e-05,936695,4.815322462,4.816748855,528000000,35.39603806,0.800603941,21.17268145,29.5,0.025139118,-1.691503501,-9.698312535,-3.370632629,-8.448389176,6.040516088,-2.298412864,-2.483789732,65.60234813,3.241456628,-15.18579315,233.7430974,0.13151357,0.008740761,-0.042017974,31.44398534,294.1384061,192.9849476,-0.526050164,0.424572254,0.354032931,0.646274175,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,7.093698328,5.483345767,3.515708234,3.516031242,33.23810901,33.19605527,false,false,18568,41.28936842,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18181202746,62472,3,1.6007e-05,936695,4.815322462,4.816748855,528000000,35.39603806,0.800603941,21.17268145,29.5,0.140060799,-0.794575689,-9.81862117,-2.227606863,-8.994399471,6.460632079,-2.313478755,-2.520059994,65.62752837,3.231975091,-15.19608126,234.012734,0.105014309,-0.008037665,0.024563084,31.5296433,294.0998505,192.9301195,-0.520481713,0.42505256,0.379335094,0.636029869,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,7.093698328,5.483345767,3.515708234,3.516031242,33.23810901,33.19605527,false,false,18580,41.31605263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18185342119,63135,3,1.5839e-05,936695,4.757306529,4.816656542,528000000,35.39603806,0.800603941,21.17268145,29.5,-0.419284573,-0.71826051,-9.829395078,-1.62635362,-9.086757604,6.328783445,-2.318226303,-2.55982546,65.65534294,3.222467639,-15.20651713,234.28221,0.15348532,0.013001949,-0.025106386,31.61574188,294.0593933,192.8953369,-0.521942955,0.423242103,0.408030538,0.618023263,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,8.269293168,5.490013168,3.530341774,3.516052456,32.86861493,33.19562246,false,false,18593,41.34496053,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18189339666,61659,3,1.6218e-05,936695,4.757306529,4.816656542,528000000,35.39603806,0.800603941,21.17268145,29.5,0.429160655,-0.966958211,-10.13914492,-1.729909329,-9.762518669,7.435405801,-2.331660429,-2.596856686,65.68282278,3.213246736,-15.21674696,234.5425824,0.110873442,-0.02215285,0.048798589,31.69758903,294.0207282,192.8408345,-0.517625215,0.426797349,0.42927092,0.6046773,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,8.269293168,5.490013168,3.530341774,3.516052456,32.86861493,33.19562246,false,false,18605,41.37164474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
18194095564,63227,3,1.5816e-05,936695,4.757306529,4.816475474,528000000,35.39603806,0.800603941,21.17268145,29.5,0.127491241,-2.167351089,-10.30883397,-2.415791374,-10.00245394,7.548051892,-2.337200814,-2.642714438,65.71848248,3.202224471,-15.22912659,234.8528096,0.128717166,0.019526893,-0.036824652,31.78420171,293.9701049,192.8060596,-0.520029535,0.429831188,0.456462659,0.580048509,162.5748144,-423.0003515,-260.4870703,162.0071947,-421.8951937,-261.0470002,8.269354488,5.498492434,3.515708234,3.516073728,33.23810901,33.19518844,false,false,18618,41.40055263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
